ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
TTI,"TETRA Technologies, Inc.",1.32,-11.54,6,4,16,Energy,Oil & Gas Production
AHCO,AdaptHealth Corp.,-3.62,-48.24,7,7,2,Health Care,Medical/Nursing Services
HLX,"Helix Energy Solutions Group, Inc.",1.78,8.31,82,80,81,Energy,Oilfield Services/Equipment
PYTCY,Playtech plc,0.0,2.76,91,78,76,Consumer Cyclical,Gambling
RYGYF,Reysas Gayrimenkul Yatirim Ortakligi A.S.,0.0,25.14,97,93,89,Real Estate,REIT - Industrial
PICS,PicS N.V.,2.61,-19.62,16,17,6,Finance,Finance: Consumer Services
GRPFF,"Grupo Televisa, S.A.B.",0.0,0.0,70,59,31,Communication Services,Telecom Services
NEO,"NeoGenomics, Inc.",-3.92,17.14,79,79,96,Health Care,Precision Instruments
GIII,"G-III Apparel Group, Ltd.",-2.28,-10.49,0,0,51,Consumer Discretionary,Apparel
ORC,"Orchid Island Capital, Inc.",0.0,3.4,79,70,42,Real Estate,Real Estate Investment Trusts
WINA,Winmark Corporation,-1.34,-4.38,0,0,9,Consumer Discretionary,Other Specialty Stores
BRDNF,Breedon Group plc,0.0,0.0,70,59,15,Basic Materials,Building Materials
ARSTY,Ariston Holding N.V.,0.0,0.0,70,59,25,Industrials,Building Products & Equipment
ALNT,Allient Inc.,-1.76,7.53,13,8,92,Industrials,Electrical Products
PURR,Hyperliquid Strategies Inc.,5.51,86.17,92,92,97,Finance,Finance: Consumer Services
OI,"O-I Glass, Inc.",0.83,1.68,77,72,4,Consumer Discretionary,Containers/Packaging
GRWXF,Molten Ventures Plc,0.56,12.5,100,100,59,,
FDMDF,4DMedical Limited,0.0,16.6,70,70,98,Healthcare,Medical Devices
TBLA,Taboola.com Ltd.,-1.06,-25.55,4,2,24,Technology,Computer Software: Programming Data Processing
DOLE,Dole plc,1.17,-2.05,62,60,26,Consumer Staples,Farming/Seeds/Milling
UAMY,United States Antimony Corporation,0.41,-13.96,2,1,4,Industrials,Metal Fabrications
BRELY,Brazilian Rare Earths Limited,0.0,9.92,37,40,39,Basic Materials,Other Precious Metals & Mining
ARDT,"Ardent Health, Inc.",-1.55,1.41,27,24,56,Health Care,Hospital/Nursing Management
NSP,"Insperity, Inc.",2.97,5.41,78,71,95,Consumer Discretionary,Professional Services
TSIOF,361 Degrees International Limited,0.0,12.32,71,63,15,Consumer Cyclical,Footwear & Accessories
MUX,McEwen Inc.,-6.93,16.6,60,57,56,Basic Materials,Precious Metals
CXM,"Sprinklr, Inc.",0.61,25.92,100,100,77,Technology,Computer Software: Prepackaged Software
LADR,Ladder Capital Corp,-0.31,2.51,56,47,27,Real Estate,Real Estate Investment Trusts
ITRN,Ituran Location and Control Ltd.,-1.89,-7.61,5,2,53,Technology,Electronic Components
ATLCZ,Atlanticus Holdings Corporation 9.25% Senior Notes due 2029,-0.12,-0.04,39,40,43,Finance,Finance: Consumer Services
FKRAF,Fiskars Oyj Abp,0.0,4.93,68,79,34,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
EWIIF,Edinburgh Worldwide Investment Trust Plc,3.67,-5.11,53,71,95,Unknown,Unknown
CRSR,"Corsair Gaming, Inc.",1.42,14.51,43,42,92,Technology,Computer peripheral equipment
